id,created_at,ETF종목코드,ETF종목명,구성종목코드,구성종목명,구성비중(%)
112928,2026-02-02T16:21:17.317134+00:00,496080,TIGER 코리아밸류업,006800,미래에셋증권,0.93
112929,2026-02-02T16:21:17.317134+00:00,496080,TIGER 코리아밸류업,017670,SK텔레콤,0.87
112930,2026-02-02T16:21:17.317134+00:00,496080,TIGER 코리아밸류업,267250,HD현대,0.86
112931,2026-02-02T16:21:17.317134+00:00,496080,TIGER 코리아밸류업,298040,효성중공업,0.84
112932,2026-02-02T16:21:17.317134+00:00,496080,TIGER 코리아밸류업,086280,현대글로비스,0.77
112933,2026-02-02T16:21:17.317134+00:00,496080,TIGER 코리아밸류업,138040,메리츠금융지주,0.77
112934,2026-02-02T16:21:17.317134+00:00,496080,TIGER 코리아밸류업,071050,한국금융지주,0.7
112935,2026-02-02T16:21:17.317134+00:00,496080,TIGER 코리아밸류업,010120,LS ELECTRIC,0.68
112936,2026-02-02T16:21:17.317134+00:00,496080,TIGER 코리아밸류업,042700,한미반도체,0.67
112937,2026-02-02T16:21:17.317134+00:00,496080,TIGER 코리아밸류업,259960,크래프톤,0.62
112938,2026-02-02T16:21:17.317134+00:00,496080,TIGER 코리아밸류업,272210,한화시스템,0.56
112939,2026-02-02T16:21:17.317134+00:00,496080,TIGER 코리아밸류업,005830,DB손해보험,0.53
112940,2026-02-02T16:21:17.317134+00:00,496080,TIGER 코리아밸류업,011200,HMM,0.52
112941,2026-02-02T16:21:17.317134+00:00,496080,TIGER 코리아밸류업,079550,LIG넥스원,0.5
112942,2026-02-02T16:21:17.317134+00:00,496080,TIGER 코리아밸류업,039490,키움증권,0.5
112943,2026-02-02T16:21:17.317134+00:00,496080,TIGER 코리아밸류업,003490,대한항공,0.49
112944,2026-02-02T16:21:17.317134+00:00,496080,TIGER 코리아밸류업,180640,한진칼,0.44
112945,2026-02-02T16:21:17.317134+00:00,496080,TIGER 코리아밸류업,016360,삼성증권,0.43
112946,2026-02-02T16:21:17.317134+00:00,496080,TIGER 코리아밸류업,003230,삼양식품,0.41
112947,2026-02-02T16:21:17.317134+00:00,496080,TIGER 코리아밸류업,058470,리노공업,0.4
112948,2026-02-02T16:21:17.317134+00:00,496080,TIGER 코리아밸류업,021240,코웨이,0.39
112949,2026-02-02T16:21:17.317134+00:00,496080,TIGER 코리아밸류업,090430,아모레퍼시픽,0.37
112950,2026-02-02T16:21:17.317134+00:00,496080,TIGER 코리아밸류업,175330,JB금융지주,0.34
112951,2026-02-02T16:21:17.317134+00:00,496080,TIGER 코리아밸류업,011070,LG이노텍,0.29
112952,2026-02-02T16:21:17.317134+00:00,496080,TIGER 코리아밸류업,000990,DB하이텍,0.27
112953,2026-02-02T16:21:17.317134+00:00,496080,TIGER 코리아밸류업,128940,한미약품,0.26
112954,2026-02-02T16:21:17.317134+00:00,496080,TIGER 코리아밸류업,241560,두산밥캣,0.26
112955,2026-02-02T16:21:17.317134+00:00,496080,TIGER 코리아밸류업,047050,포스코인터내셔널,0.24
112956,2026-02-02T16:21:17.317134+00:00,496080,TIGER 코리아밸류업,214450,파마리서치,0.23
112957,2026-02-02T16:21:17.317134+00:00,496080,TIGER 코리아밸류업,271560,오리온,0.22
112958,2026-02-02T16:21:17.317134+00:00,496080,TIGER 코리아밸류업,014680,한솔케미칼,0.2
112959,2026-02-02T16:21:17.317134+00:00,496080,TIGER 코리아밸류업,017800,현대엘리베이터,0.2
112960,2026-02-02T16:21:17.317134+00:00,496080,TIGER 코리아밸류업,052690,한전기술,0.2
112961,2026-02-02T16:21:17.317134+00:00,496080,TIGER 코리아밸류업,011780,금호석유화학,0.18
112962,2026-02-02T16:21:17.317134+00:00,496080,TIGER 코리아밸류업,103140,풍산,0.17
112963,2026-02-02T16:21:17.317134+00:00,496080,TIGER 코리아밸류업,403870,HPSP,0.17
112964,2026-02-02T16:21:17.317134+00:00,496080,TIGER 코리아밸류업,035250,강원랜드,0.17
112965,2026-02-02T16:21:17.317134+00:00,496080,TIGER 코리아밸류업,012750,에스원,0.16
112966,2026-02-02T16:21:17.317134+00:00,496080,TIGER 코리아밸류업,035900,JYP Ent.,0.16
112967,2026-02-02T16:21:17.317134+00:00,496080,TIGER 코리아밸류업,022100,포스코DX,0.16
112968,2026-02-02T16:21:17.317134+00:00,496080,TIGER 코리아밸류업,357780,솔브레인,0.15
112969,2026-02-02T16:21:17.317134+00:00,496080,TIGER 코리아밸류업,005290,동진쎄미켐,0.15
112970,2026-02-02T16:21:17.317134+00:00,496080,TIGER 코리아밸류업,192820,코스맥스,0.14
112971,2026-02-02T16:21:17.317134+00:00,496080,TIGER 코리아밸류업,214150,클래시스,0.13
112972,2026-02-02T16:21:17.317134+00:00,496080,TIGER 코리아밸류업,290650,엘앤씨바이오,0.13
112973,2026-02-02T16:21:17.317134+00:00,496080,TIGER 코리아밸류업,030000,제일기획,0.12
112974,2026-02-02T16:21:17.317134+00:00,496080,TIGER 코리아밸류업,036930,주성엔지니어링,0.11
112975,2026-02-02T16:21:17.317134+00:00,496080,TIGER 코리아밸류업,140860,파크시스템스,0.1
112976,2026-02-02T16:21:17.317134+00:00,496080,TIGER 코리아밸류업,051600,한전KPS,0.1
112977,2026-02-02T16:21:17.317134+00:00,496080,TIGER 코리아밸류업,064760,티씨케이,0.1
112978,2026-02-02T16:21:17.317134+00:00,496080,TIGER 코리아밸류업,008930,한미사이언스,0.09
112979,2026-02-02T16:21:17.317134+00:00,496080,TIGER 코리아밸류업,319660,피에스케이,0.09
112980,2026-02-02T16:21:17.317134+00:00,496080,TIGER 코리아밸류업,383220,F&F,0.08
112981,2026-02-02T16:21:17.317134+00:00,496080,TIGER 코리아밸류업,282330,BGF리테일,0.08
112982,2026-02-02T16:21:17.317134+00:00,496080,TIGER 코리아밸류업,298020,효성티앤씨,0.07
112983,2026-02-02T16:21:17.317134+00:00,496080,TIGER 코리아밸류업,026960,동서,0.07
112984,2026-02-02T16:21:17.317134+00:00,496080,TIGER 코리아밸류업,183300,코미코,0.06
112985,2026-02-02T16:21:17.317134+00:00,496080,TIGER 코리아밸류업,348210,넥스틴,0.05
112986,2026-02-02T16:21:17.317134+00:00,496080,TIGER 코리아밸류업,185750,종근당,0.05
112987,2026-02-02T16:21:17.317134+00:00,496080,TIGER 코리아밸류업,031980,피에스케이홀딩스,0.05
112988,2026-02-02T16:21:17.317134+00:00,496080,TIGER 코리아밸류업,192080,더블유게임즈,0.05
112989,2026-02-02T16:21:17.317134+00:00,496080,TIGER 코리아밸류업,030190,NICE평가정보,0.05
112990,2026-02-02T16:21:17.317134+00:00,496080,TIGER 코리아밸류업,067160,SOOP,0.05
112991,2026-02-02T16:21:17.317134+00:00,496080,TIGER 코리아밸류업,383310,에코프로에이치엔,0.04
112992,2026-02-02T16:21:17.317134+00:00,496080,TIGER 코리아밸류업,039130,하나투어,0.04
112993,2026-02-02T16:21:17.317134+00:00,496080,TIGER 코리아밸류업,018670,SK가스,0.04
112994,2026-02-02T16:21:17.317134+00:00,496080,TIGER 코리아밸류업,033100,제룡전기,0.04
112995,2026-02-02T16:21:17.317134+00:00,496080,TIGER 코리아밸류업,005300,롯데칠성,0.04
112996,2026-02-02T16:21:17.317134+00:00,496080,TIGER 코리아밸류업,272290,이녹스첨단소재,0.04
112997,2026-02-02T16:21:17.317134+00:00,496080,TIGER 코리아밸류업,005180,빙그레,0.03
112998,2026-02-02T16:21:17.317134+00:00,496080,TIGER 코리아밸류업,089860,롯데렌탈,0.03
112999,2026-02-02T16:21:17.317134+00:00,496080,TIGER 코리아밸류업,009240,한샘,0.03
113000,2026-02-02T16:21:17.317134+00:00,496080,TIGER 코리아밸류업,336570,원텍,0.03
113001,2026-02-02T16:21:17.317134+00:00,496080,TIGER 코리아밸류업,009450,경동나비엔,0.03
113002,2026-02-02T16:21:17.317134+00:00,496080,TIGER 코리아밸류업,001060,JW중외제약,0.03
113003,2026-02-02T16:21:17.317134+00:00,496080,TIGER 코리아밸류업,192650,드림텍,0.03
113004,2026-02-02T16:21:17.317134+00:00,496080,TIGER 코리아밸류업,145720,덴티움,0.03
113005,2026-02-02T16:21:17.317134+00:00,496080,TIGER 코리아밸류업,215200,메가스터디교육,0.02
113006,2026-02-02T16:21:17.317134+00:00,496080,TIGER 코리아밸류업,336370,솔루스첨단소재,0.02
113007,2026-02-02T16:21:17.317134+00:00,496080,TIGER 코리아밸류업,009900,명신산업,0.02
113008,2026-02-02T16:21:17.317134+00:00,496080,TIGER 코리아밸류업,381970,케이카,0.02
113009,2026-02-02T16:21:17.317134+00:00,496080,TIGER 코리아밸류업,002840,미원상사,0.01
113010,2026-02-02T16:21:17.317134+00:00,496080,TIGER 코리아밸류업,014820,동원시스템즈,0.01
113011,2026-02-02T16:21:17.317134+00:00,496080,TIGER 코리아밸류업,KRD010010001,원화현금,0.19
113012,2026-02-02T16:21:17.317134+00:00,0091P0,TIGER 코리아원자력,000720,현대건설,26.47
113013,2026-02-02T16:21:17.317134+00:00,0091P0,TIGER 코리아원자력,034020,두산에너빌리티,20.69
113014,2026-02-02T16:21:17.317134+00:00,0091P0,TIGER 코리아원자력,052690,한전기술,11.93
113015,2026-02-02T16:21:17.317134+00:00,0091P0,TIGER 코리아원자력,032820,우리기술,7.13
113016,2026-02-02T16:21:17.317134+00:00,0091P0,TIGER 코리아원자력,083650,비에이치아이,6.85
113017,2026-02-02T16:21:17.317134+00:00,0091P0,TIGER 코리아원자력,375500,DL이앤씨,6.52
113018,2026-02-02T16:21:17.317134+00:00,0091P0,TIGER 코리아원자력,051600,한전KPS,6.21
113019,2026-02-02T16:21:17.317134+00:00,0091P0,TIGER 코리아원자력,047040,대우건설,5.13
113020,2026-02-02T16:21:17.317134+00:00,0091P0,TIGER 코리아원자력,105840,우진,1.71
113021,2026-02-02T16:21:17.317134+00:00,0091P0,TIGER 코리아원자력,100840,SNT에너지,1.69
113022,2026-02-02T16:21:17.317134+00:00,0091P0,TIGER 코리아원자력,130660,한전산업,1.54
113023,2026-02-02T16:21:17.317134+00:00,0091P0,TIGER 코리아원자력,094820,일진파워,0.73
113024,2026-02-02T16:21:17.317134+00:00,0091P0,TIGER 코리아원자력,457550,우진엔텍,0.72
113025,2026-02-02T16:21:17.317134+00:00,0091P0,TIGER 코리아원자력,036190,금화피에스시,0.61
113026,2026-02-02T16:21:17.317134+00:00,0091P0,TIGER 코리아원자력,046120,오르비텍,0.55
113027,2026-02-02T16:21:17.317134+00:00,0091P0,TIGER 코리아원자력,388050,지투파워,0.55
113028,2026-02-02T16:21:17.317134+00:00,0091P0,TIGER 코리아원자력,126720,수산인더스트리,0.5
113029,2026-02-02T16:21:17.317134+00:00,0091P0,TIGER 코리아원자력,KRD010010001,원화현금,0.47
113030,2026-02-02T16:21:17.317134+00:00,471780,TIGER 코리아테크액티브,005930,삼성전자,18.06
113031,2026-02-02T16:21:17.317134+00:00,471780,TIGER 코리아테크액티브,000660,SK하이닉스,11.91
113032,2026-02-02T16:21:17.317134+00:00,471780,TIGER 코리아테크액티브,402340,SK스퀘어,8.7
113033,2026-02-02T16:21:17.317134+00:00,471780,TIGER 코리아테크액티브,009150,삼성전기,6.5
113034,2026-02-02T16:21:17.317134+00:00,471780,TIGER 코리아테크액티브,007660,이수페타시스,3.76
113035,2026-02-02T16:21:17.317134+00:00,471780,TIGER 코리아테크액티브,003160,디아이,3.39
113036,2026-02-02T16:21:17.317134+00:00,471780,TIGER 코리아테크액티브,058610,에스피지,3.27
113037,2026-02-02T16:21:17.317134+00:00,471780,TIGER 코리아테크액티브,031980,피에스케이홀딩스,2.64
113038,2026-02-02T16:21:17.317134+00:00,471780,TIGER 코리아테크액티브,425420,티에프이,2.6
113039,2026-02-02T16:21:17.317134+00:00,471780,TIGER 코리아테크액티브,319660,피에스케이,2.26
113040,2026-02-02T16:21:17.317134+00:00,471780,TIGER 코리아테크액티브,195870,해성디에스,2.0
113041,2026-02-02T16:21:17.317134+00:00,471780,TIGER 코리아테크액티브,067310,하나마이크론,2.0
113042,2026-02-02T16:21:17.317134+00:00,471780,TIGER 코리아테크액티브,000150,두산,1.99
113043,2026-02-02T16:21:17.317134+00:00,471780,TIGER 코리아테크액티브,039440,에스티아이,1.98
113044,2026-02-02T16:21:17.317134+00:00,471780,TIGER 코리아테크액티브,006400,삼성SDI,1.87
113045,2026-02-02T16:21:17.317134+00:00,471780,TIGER 코리아테크액티브,131290,티에스이,1.67
113046,2026-02-02T16:21:17.317134+00:00,471780,TIGER 코리아테크액티브,036930,주성엔지니어링,1.56
113047,2026-02-02T16:21:17.317134+00:00,471780,TIGER 코리아테크액티브,222800,심텍,1.51
113048,2026-02-02T16:21:17.317134+00:00,471780,TIGER 코리아테크액티브,141080,리가켐바이오,1.38
113049,2026-02-02T16:21:17.317134+00:00,471780,TIGER 코리아테크액티브,399720,가온칩스,1.35
113050,2026-02-02T16:21:17.317134+00:00,471780,TIGER 코리아테크액티브,388210,씨엠티엑스,1.12
113051,2026-02-02T16:21:17.317134+00:00,471780,TIGER 코리아테크액티브,403870,HPSP,1.06
113052,2026-02-02T16:21:17.317134+00:00,471780,TIGER 코리아테크액티브,085910,네오티스,1.05
113053,2026-02-02T16:21:17.317134+00:00,471780,TIGER 코리아테크액티브,039030,이오테크닉스,1.02
113054,2026-02-02T16:21:17.317134+00:00,471780,TIGER 코리아테크액티브,489790,한화비전,1.01
113055,2026-02-02T16:21:17.317134+00:00,471780,TIGER 코리아테크액티브,078350,한양디지텍,0.99
113056,2026-02-02T16:21:17.317134+00:00,471780,TIGER 코리아테크액티브,183300,코미코,0.92
113057,2026-02-02T16:21:17.317134+00:00,471780,TIGER 코리아테크액티브,087010,펩트론,0.82
113058,2026-02-02T16:21:17.317134+00:00,471780,TIGER 코리아테크액티브,036810,에프에스티,0.02
113059,2026-02-02T16:21:17.317134+00:00,471780,TIGER 코리아테크액티브,KRD010010001,원화현금,11.6
113060,2026-02-02T16:21:17.317134+00:00,0148J0,TIGER 코리아휴머노이드로봇산업,277810,레인보우로보틱스,15.11
113061,2026-02-02T16:21:17.317134+00:00,0148J0,TIGER 코리아휴머노이드로봇산업,108490,로보티즈,11.42
113062,2026-02-02T16:21:17.317134+00:00,0148J0,TIGER 코리아휴머노이드로봇산업,058610,에스피지,11.11
113063,2026-02-02T16:21:17.317134+00:00,0148J0,TIGER 코리아휴머노이드로봇산업,454910,두산로보틱스,9.8
113064,2026-02-02T16:21:17.317134+00:00,0148J0,TIGER 코리아휴머노이드로봇산업,348340,뉴로메카,9.79
113065,2026-02-02T16:21:17.317134+00:00,0148J0,TIGER 코리아휴머노이드로봇산업,160190,하이젠알앤엠,7.46
113066,2026-02-02T16:21:17.317134+00:00,0148J0,TIGER 코리아휴머노이드로봇산업,056080,유진로봇,7.27
113067,2026-02-02T16:21:17.317134+00:00,0148J0,TIGER 코리아휴머노이드로봇산업,319400,현대무벡스,6.05
113068,2026-02-02T16:21:17.317134+00:00,0148J0,TIGER 코리아휴머노이드로봇산업,307950,현대오토에버,4.74
113069,2026-02-02T16:21:17.317134+00:00,0148J0,TIGER 코리아휴머노이드로봇산업,388720,유일로보틱스,3.53
113070,2026-02-02T16:21:17.317134+00:00,0148J0,TIGER 코리아휴머노이드로봇산업,064400,LG씨엔에스,3.52
113071,2026-02-02T16:21:17.317134+00:00,0148J0,TIGER 코리아휴머노이드로봇산업,090360,로보스타,3.39
113072,2026-02-02T16:21:17.317134+00:00,0148J0,TIGER 코리아휴머노이드로봇산업,437730,삼현,3.26
113073,2026-02-02T16:21:17.317134+00:00,0148J0,TIGER 코리아휴머노이드로봇산업,455900,엔젤로보틱스,1.84
113074,2026-02-02T16:21:17.317134+00:00,0148J0,TIGER 코리아휴머노이드로봇산업,466100,클로봇,1.57
113075,2026-02-02T16:21:17.317134+00:00,0148J0,TIGER 코리아휴머노이드로봇산업,KRD010010001,원화현금,0.11
113076,2026-02-02T16:21:17.317134+00:00,232080,TIGER 코스닥150,196170,알테오젠,7.58
113077,2026-02-02T16:21:17.317134+00:00,232080,TIGER 코스닥150,086520,에코프로,7.53
113078,2026-02-02T16:21:17.317134+00:00,232080,TIGER 코스닥150,247540,에코프로비엠,5.49
113079,2026-02-02T16:21:17.317134+00:00,232080,TIGER 코스닥150,298380,에이비엘바이오,3.87
113080,2026-02-02T16:21:17.317134+00:00,232080,TIGER 코스닥150,000250,삼천당제약,3.06
113081,2026-02-02T16:21:17.317134+00:00,232080,TIGER 코스닥150,028300,HLB,2.99
113082,2026-02-02T16:21:17.317134+00:00,232080,TIGER 코스닥150,087010,펩트론,2.91
113083,2026-02-02T16:21:17.317134+00:00,232080,TIGER 코스닥150,277810,레인보우로보틱스,2.52
113084,2026-02-02T16:21:17.317134+00:00,232080,TIGER 코스닥150,141080,리가켐바이오,2.34
113085,2026-02-02T16:21:17.317134+00:00,232080,TIGER 코스닥150,058470,리노공업,2.23
113086,2026-02-02T16:21:17.317134+00:00,232080,TIGER 코스닥150,140410,메지온,1.64
113087,2026-02-02T16:21:17.317134+00:00,232080,TIGER 코스닥150,240810,원익IPS,1.6
113088,2026-02-02T16:21:17.317134+00:00,232080,TIGER 코스닥150,108490,로보티즈,1.48
113089,2026-02-02T16:21:17.317134+00:00,232080,TIGER 코스닥150,347850,디앤디파마텍,1.47
113090,2026-02-02T16:21:17.317134+00:00,232080,TIGER 코스닥150,039030,이오테크닉스,1.44
113091,2026-02-02T16:21:17.317134+00:00,232080,TIGER 코스닥150,214450,파마리서치,1.39
113092,2026-02-02T16:21:17.317134+00:00,232080,TIGER 코스닥150,310210,보로노이,1.08
113093,2026-02-02T16:21:17.317134+00:00,232080,TIGER 코스닥150,263750,펄어비스,0.99
113094,2026-02-02T16:21:17.317134+00:00,232080,TIGER 코스닥150,226950,올릭스,0.99
113095,2026-02-02T16:21:17.317134+00:00,232080,TIGER 코스닥150,403870,HPSP,0.95
113096,2026-02-02T16:21:17.317134+00:00,232080,TIGER 코스닥150,058610,에스피지,0.94
113097,2026-02-02T16:21:17.317134+00:00,232080,TIGER 코스닥150,237690,에스티팜,0.89
113098,2026-02-02T16:21:17.317134+00:00,232080,TIGER 코스닥150,035900,JYP Ent.,0.89
113099,2026-02-02T16:21:17.317134+00:00,232080,TIGER 코스닥150,005290,동진쎄미켐,0.83
113100,2026-02-02T16:21:17.317134+00:00,232080,TIGER 코스닥150,067310,하나마이크론,0.82
113101,2026-02-02T16:21:17.317134+00:00,232080,TIGER 코스닥150,257720,실리콘투,0.82
113102,2026-02-02T16:21:17.317134+00:00,232080,TIGER 코스닥150,039200,오스코텍,0.8
113103,2026-02-02T16:21:17.317134+00:00,232080,TIGER 코스닥150,098460,고영,0.78
113104,2026-02-02T16:21:17.317134+00:00,232080,TIGER 코스닥150,214370,케어젠,0.78
113105,2026-02-02T16:21:17.317134+00:00,232080,TIGER 코스닥150,357780,솔브레인,0.74
113106,2026-02-02T16:21:17.317134+00:00,232080,TIGER 코스닥150,323280,태성,0.74
113107,2026-02-02T16:21:17.317134+00:00,232080,TIGER 코스닥150,214150,클래시스,0.74
113108,2026-02-02T16:21:17.317134+00:00,232080,TIGER 코스닥150,290650,엘앤씨바이오,0.73
113109,2026-02-02T16:21:17.317134+00:00,232080,TIGER 코스닥150,222800,심텍,0.69
113110,2026-02-02T16:21:17.317134+00:00,232080,TIGER 코스닥150,145020,휴젤,0.68
113111,2026-02-02T16:21:17.317134+00:00,232080,TIGER 코스닥150,041510,에스엠,0.67
113112,2026-02-02T16:21:17.317134+00:00,232080,TIGER 코스닥150,348370,엔켐,0.67
113113,2026-02-02T16:21:17.317134+00:00,232080,TIGER 코스닥150,095340,ISC,0.66
113114,2026-02-02T16:21:17.317134+00:00,232080,TIGER 코스닥150,084370,유진테크,0.65
113115,2026-02-02T16:21:17.317134+00:00,232080,TIGER 코스닥150,068760,셀트리온제약,0.65
113116,2026-02-02T16:21:17.317134+00:00,232080,TIGER 코스닥150,466100,클로봇,0.64
113117,2026-02-02T16:21:17.317134+00:00,232080,TIGER 코스닥150,032820,우리기술,0.64
113118,2026-02-02T16:21:17.317134+00:00,232080,TIGER 코스닥150,065350,신성델타테크,0.63
113119,2026-02-02T16:21:17.317134+00:00,232080,TIGER 코스닥150,101490,에스앤에스텍,0.63
113120,2026-02-02T16:21:17.317134+00:00,232080,TIGER 코스닥150,083650,비에이치아이,0.62
113121,2026-02-02T16:21:17.317134+00:00,232080,TIGER 코스닥150,036930,주성엔지니어링,0.61
113122,2026-02-02T16:21:17.317134+00:00,232080,TIGER 코스닥150,007390,네이처셀,0.59
113123,2026-02-02T16:21:17.317134+00:00,232080,TIGER 코스닥150,082270,젬백스,0.59
113124,2026-02-02T16:21:17.317134+00:00,232080,TIGER 코스닥150,064760,티씨케이,0.58
113125,2026-02-02T16:21:17.317134+00:00,232080,TIGER 코스닥150,089030,테크윙,0.57
113126,2026-02-02T16:21:17.317134+00:00,232080,TIGER 코스닥150,080220,제주반도체,0.57
113127,2026-02-02T16:21:17.317134+00:00,232080,TIGER 코스닥150,140860,파크시스템스,0.56
113128,2026-02-02T16:21:17.317134+00:00,232080,TIGER 코스닥150,085660,차바이오텍,0.55
113129,2026-02-02T16:21:17.317134+00:00,232080,TIGER 코스닥150,178320,서진시스템,0.53
113130,2026-02-02T16:21:17.317134+00:00,232080,TIGER 코스닥150,319660,피에스케이,0.52
113131,2026-02-02T16:21:17.317134+00:00,232080,TIGER 코스닥150,281740,레이크머티리얼즈,0.46
113132,2026-02-02T16:21:17.317134+00:00,232080,TIGER 코스닥150,122870,와이지엔터테인먼트,0.46
113133,2026-02-02T16:21:17.317134+00:00,232080,TIGER 코스닥150,137400,피엔티,0.45
113134,2026-02-02T16:21:17.317134+00:00,232080,TIGER 코스닥150,048410,현대바이오,0.44
113135,2026-02-02T16:21:17.317134+00:00,232080,TIGER 코스닥150,328130,루닛,0.43
113136,2026-02-02T16:21:17.317134+00:00,232080,TIGER 코스닥150,161580,필옵틱스,0.42
113137,2026-02-02T16:21:17.317134+00:00,232080,TIGER 코스닥150,096530,씨젠,0.39
113138,2026-02-02T16:21:17.317134+00:00,232080,TIGER 코스닥150,218410,RFHIC,0.38
113139,2026-02-02T16:21:17.317134+00:00,232080,TIGER 코스닥150,095610,테스,0.38
113140,2026-02-02T16:21:17.317134+00:00,232080,TIGER 코스닥150,195940,HK이노엔,0.37
113141,2026-02-02T16:21:17.317134+00:00,232080,TIGER 코스닥150,189300,인텔리안테크,0.37
113142,2026-02-02T16:21:17.317134+00:00,232080,TIGER 코스닥150,078600,대주전자재료,0.36
113143,2026-02-02T16:21:17.317134+00:00,232080,TIGER 코스닥150,035760,CJ ENM,0.36
113144,2026-02-02T16:21:17.317134+00:00,232080,TIGER 코스닥150,388720,유일로보틱스,0.36
113145,2026-02-02T16:21:17.317134+00:00,232080,TIGER 코스닥150,131970,두산테스나,0.35
113146,2026-02-02T16:21:17.317134+00:00,232080,TIGER 코스닥150,232140,와이씨,0.34
113147,2026-02-02T16:21:17.317134+00:00,232080,TIGER 코스닥150,086900,메디톡스,0.32
113148,2026-02-02T16:21:17.317134+00:00,232080,TIGER 코스닥150,042000,카페24,0.32
113149,2026-02-02T16:21:17.317134+00:00,232080,TIGER 코스닥150,358570,지아이이노베이션,0.32
113150,2026-02-02T16:21:17.317134+00:00,232080,TIGER 코스닥150,183300,코미코,0.32
113151,2026-02-02T16:21:17.317134+00:00,232080,TIGER 코스닥150,348210,넥스틴,0.3
113152,2026-02-02T16:21:17.317134+00:00,232080,TIGER 코스닥150,293490,카카오게임즈,0.3
113153,2026-02-02T16:21:17.317134+00:00,232080,TIGER 코스닥150,166090,하나머티리얼즈,0.29
113154,2026-02-02T16:21:17.317134+00:00,232080,TIGER 코스닥150,121600,나노신소재,0.29
113155,2026-02-02T16:21:17.317134+00:00,232080,TIGER 코스닥150,222080,씨아이에스,0.29
113156,2026-02-02T16:21:17.317134+00:00,232080,TIGER 코스닥150,003380,하림지주,0.29
113157,2026-02-02T16:21:17.317134+00:00,232080,TIGER 코스닥150,417200,LS머트리얼즈,0.29
113158,2026-02-02T16:21:17.317134+00:00,232080,TIGER 코스닥150,025320,시노펙스,0.29
113159,2026-02-02T16:21:17.317134+00:00,232080,TIGER 코스닥150,253450,스튜디오드래곤,0.29
113160,2026-02-02T16:21:17.317134+00:00,232080,TIGER 코스닥150,036810,에프에스티,0.28
113161,2026-02-02T16:21:17.317134+00:00,232080,TIGER 코스닥150,056080,유진로봇,0.28
113162,2026-02-02T16:21:17.317134+00:00,232080,TIGER 코스닥150,241710,코스메카코리아,0.28
113163,2026-02-02T16:21:17.317134+00:00,232080,TIGER 코스닥150,112040,위메이드,0.27
113164,2026-02-02T16:21:17.317134+00:00,232080,TIGER 코스닥150,060280,큐렉소,0.27
113165,2026-02-02T16:21:17.317134+00:00,232080,TIGER 코스닥150,067160,SOOP,0.25
113166,2026-02-02T16:21:17.317134+00:00,232080,TIGER 코스닥150,383310,에코프로에이치엔,0.25
113167,2026-02-02T16:21:17.317134+00:00,232080,TIGER 코스닥150,036540,SFA반도체,0.25
113168,2026-02-02T16:21:17.317134+00:00,232080,TIGER 코스닥150,365340,성일하이텍,0.24
113169,2026-02-02T16:21:17.317134+00:00,232080,TIGER 코스닥150,014620,성광벤드,0.24
113170,2026-02-02T16:21:17.317134+00:00,232080,TIGER 코스닥150,032500,케이엠더블유,0.24
113171,2026-02-02T16:21:17.317134+00:00,232080,TIGER 코스닥150,031980,피에스케이홀딩스,0.24
113172,2026-02-02T16:21:17.317134+00:00,232080,TIGER 코스닥150,214430,아이쓰리시스템,0.24
113173,2026-02-02T16:21:17.317134+00:00,232080,TIGER 코스닥150,060250,NHN KCP,0.24
113174,2026-02-02T16:21:17.317134+00:00,232080,TIGER 코스닥150,025980,아난티,0.24
113175,2026-02-02T16:21:17.317134+00:00,232080,TIGER 코스닥150,006730,서부T&D,0.23
113176,2026-02-02T16:21:17.317134+00:00,232080,TIGER 코스닥150,213420,덕산네오룩스,0.23
113177,2026-02-02T16:21:17.317134+00:00,232080,TIGER 코스닥150,033500,동성화인텍,0.22
113178,2026-02-02T16:21:17.317134+00:00,232080,TIGER 코스닥150,060370,LS마린솔루션,0.22
113179,2026-02-02T16:21:17.317134+00:00,232080,TIGER 코스닥150,052400,코나아이,0.22
113180,2026-02-02T16:21:17.317134+00:00,232080,TIGER 코스닥150,059090,미코,0.21
113181,2026-02-02T16:21:17.317134+00:00,232080,TIGER 코스닥150,053030,바이넥스,0.21
113182,2026-02-02T16:21:17.317134+00:00,232080,TIGER 코스닥150,033100,제룡전기,0.21
113183,2026-02-02T16:21:17.317134+00:00,232080,TIGER 코스닥150,050890,쏠리드,0.21
113184,2026-02-02T16:21:17.317134+00:00,232080,TIGER 코스닥150,204270,제이앤티씨,0.21
113185,2026-02-02T16:21:17.317134+00:00,232080,TIGER 코스닥150,272290,이녹스첨단소재,0.21
113186,2026-02-02T16:21:17.317134+00:00,232080,TIGER 코스닥150,086450,동국제약,0.2
113187,2026-02-02T16:21:17.317134+00:00,232080,TIGER 코스닥150,018290,브이티,0.2
113188,2026-02-02T16:21:17.317134+00:00,232080,TIGER 코스닥150,376300,디어유,0.2
113189,2026-02-02T16:21:17.317134+00:00,232080,TIGER 코스닥150,036620,감성코퍼레이션,0.2
113190,2026-02-02T16:21:17.317134+00:00,232080,TIGER 코스닥150,056190,에스에프에이,0.2
113191,2026-02-02T16:21:17.317134+00:00,232080,TIGER 코스닥150,074600,원익QnC,0.2
113192,2026-02-02T16:21:17.317134+00:00,232080,TIGER 코스닥150,009520,포스코엠텍,0.2
113193,2026-02-02T16:21:17.317134+00:00,232080,TIGER 코스닥150,041190,우리기술투자,0.19
